dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,metric_type,transaction_count,transaction_amount
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,siwan district,TOTAL,911,1451338.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,muzaffarpur district,TOTAL,2707,3612823.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,patna district,TOTAL,10836,14766457.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,jehanabad district,TOTAL,466,672404.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,rohtas district,TOTAL,849,1378418.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,kaimur district,TOTAL,284,485462.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,begusarai district,TOTAL,1885,2296315.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,supaul district,TOTAL,426,671482.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,sitamarhi district,TOTAL,881,1158712.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,saran district,TOTAL,1597,2272074.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,arwal district,TOTAL,185,287085.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,vaishali district,TOTAL,1988,2661199.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,pashchim champaran district,TOTAL,957,1489404.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,gopalganj district,TOTAL,690,1253747.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,lakhisarai district,TOTAL,271,327816.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,aurangabad district,TOTAL,653,1152105.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,araria district,TOTAL,495,739749.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,munger district,TOTAL,683,927365.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,katihar district,TOTAL,1223,1632945.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,khagaria district,TOTAL,515,690171.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,saharsa district,TOTAL,506,689801.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,bhagalpur district,TOTAL,1672,2351538.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,purnea district,TOTAL,1247,2011539.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,madhubani district,TOTAL,1146,1629192.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,kishanganj district,TOTAL,370,608207.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,gaya district,TOTAL,1750,2519779.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,samastipur district,TOTAL,1598,2004913.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,banka district,TOTAL,466,653896.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,purbi champaran district,TOTAL,1794,2325571.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,sheohar district,TOTAL,143,156430.0
map,insurance,hover,india,state,bihar,2024,3,,,True,SUCCESS,1739974403167,data\map\insurance\hover\country\india\state\bihar\2024\3.json,district,bhojpur district,TOTAL,812,1150051.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,madhepura district,TOTAL,752,936696.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,nalanda district,TOTAL,1722,2299999.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,buxar district,TOTAL,688,1056361.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,darbhanga district,TOTAL,1914,2497581.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,nawada district,TOTAL,877,1277971.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,jamui district,TOTAL,695,911308.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,sheikhpura district,TOTAL,289,374305.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,siwan district,TOTAL,1384,1911928.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,muzaffarpur district,TOTAL,3574,4618556.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,patna district,TOTAL,12285,17467167.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,jehanabad district,TOTAL,605,737831.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,rohtas district,TOTAL,1251,1981937.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,kaimur district,TOTAL,463,828264.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,begusarai district,TOTAL,2448,2967847.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,supaul district,TOTAL,747,1019273.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,sitamarhi district,TOTAL,1299,1606088.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,saran district,TOTAL,2101,2867354.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,arwal district,TOTAL,287,371870.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,vaishali district,TOTAL,2751,3366259.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,pashchim champaran district,TOTAL,1838,2334255.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,gopalganj district,TOTAL,1123,1753919.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,lakhisarai district,TOTAL,466,578719.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,aurangabad district,TOTAL,1008,1478264.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,araria district,TOTAL,900,1116066.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,munger district,TOTAL,1003,1245754.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,katihar district,TOTAL,1814,2099819.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,khagaria district,TOTAL,781,1017811.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,saharsa district,TOTAL,915,1085861.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,bhagalpur district,TOTAL,2880,3502440.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,purnea district,TOTAL,1850,2606446.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,madhubani district,TOTAL,1964,2474980.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,kishanganj district,TOTAL,590,802161.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,gaya district,TOTAL,2142,2996672.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,samastipur district,TOTAL,2399,3064251.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,banka district,TOTAL,826,1054222.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,purbi champaran district,TOTAL,2743,3484729.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,sheohar district,TOTAL,239,290404.0
map,insurance,hover,india,state,bihar,2024,4,,,True,SUCCESS,1739974625374,data\map\insurance\hover\country\india\state\bihar\2024\4.json,district,bhojpur district,TOTAL,1049,1654432.0
map,insurance,hover,india,state,chandigarh,2020,2,,,True,SUCCESS,1692610823508,data\map\insurance\hover\country\india\state\chandigarh\2020\2.json,district,chandigarh district,TOTAL,149,29537.0
map,insurance,hover,india,state,chandigarh,2020,3,,,True,SUCCESS,1692610875056,data\map\insurance\hover\country\india\state\chandigarh\2020\3.json,district,chandigarh district,TOTAL,264,70969.0
map,insurance,hover,india,state,chandigarh,2020,4,,,True,SUCCESS,1692610927701,data\map\insurance\hover\country\india\state\chandigarh\2020\4.json,district,chandigarh district,TOTAL,200,153341.0
map,insurance,hover,india,state,chandigarh,2021,1,,,True,SUCCESS,1692610980243,data\map\insurance\hover\country\india\state\chandigarh\2021\1.json,district,chandigarh district,TOTAL,338,238576.0
map,insurance,hover,india,state,chandigarh,2021,2,,,True,SUCCESS,1692611032331,data\map\insurance\hover\country\india\state\chandigarh\2021\2.json,district,chandigarh district,TOTAL,378,310943.0
map,insurance,hover,india,state,chandigarh,2021,3,,,True,SUCCESS,1692611084168,data\map\insurance\hover\country\india\state\chandigarh\2021\3.json,district,chandigarh district,TOTAL,494,469634.0
map,insurance,hover,india,state,chandigarh,2021,4,,,True,SUCCESS,1692611135560,data\map\insurance\hover\country\india\state\chandigarh\2021\4.json,district,chandigarh district,TOTAL,710,835813.0
map,insurance,hover,india,state,chandigarh,2022,1,,,True,SUCCESS,1692611187197,data\map\insurance\hover\country\india\state\chandigarh\2022\1.json,district,chandigarh district,TOTAL,792,1150932.0
map,insurance,hover,india,state,chandigarh,2022,2,,,True,SUCCESS,1692611238532,data\map\insurance\hover\country\india\state\chandigarh\2022\2.json,district,chandigarh district,TOTAL,1330,1874959.0
map,insurance,hover,india,state,chandigarh,2022,3,,,True,SUCCESS,1692611290180,data\map\insurance\hover\country\india\state\chandigarh\2022\3.json,district,chandigarh district,TOTAL,1533,1998439.0
map,insurance,hover,india,state,chandigarh,2022,4,,,True,SUCCESS,1692611342053,data\map\insurance\hover\country\india\state\chandigarh\2022\4.json,district,chandigarh district,TOTAL,1403,2024528.0
map,insurance,hover,india,state,chandigarh,2023,1,,,True,SUCCESS,1692619187274,data\map\insurance\hover\country\india\state\chandigarh\2023\1.json,district,chandigarh district,TOTAL,1520,2415574.0
map,insurance,hover,india,state,chandigarh,2023,2,,,True,SUCCESS,1692619368716,data\map\insurance\hover\country\india\state\chandigarh\2023\2.json,district,chandigarh district,TOTAL,1704,2501107.0
map,insurance,hover,india,state,chandigarh,2023,3,,,True,SUCCESS,1697612212620,data\map\insurance\hover\country\india\state\chandigarh\2023\3.json,district,chandigarh district,TOTAL,1883,2660630.0
map,insurance,hover,india,state,chandigarh,2023,4,,,True,SUCCESS,1706092866964,data\map\insurance\hover\country\india\state\chandigarh\2023\4.json,district,chandigarh district,TOTAL,1767,3053934.0
map,insurance,hover,india,state,chandigarh,2024,1,,,True,SUCCESS,1714727750236,data\map\insurance\hover\country\india\state\chandigarh\2024\1.json,district,chandigarh district,TOTAL,1730,3143984.0
map,insurance,hover,india,state,chandigarh,2024,2,,,True,SUCCESS,1722517880263,data\map\insurance\hover\country\india\state\chandigarh\2024\2.json,district,chandigarh district,TOTAL,1798,3177315.0
map,insurance,hover,india,state,chandigarh,2024,3,,,True,SUCCESS,1739974405968,data\map\insurance\hover\country\india\state\chandigarh\2024\3.json,district,chandigarh district,TOTAL,1991,3445738.0
map,insurance,hover,india,state,chandigarh,2024,4,,,True,SUCCESS,1739974627773,data\map\insurance\hover\country\india\state\chandigarh\2024\4.json,district,chandigarh district,TOTAL,2095,3729932.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,dhamtari district,TOTAL,15,3906.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,korba district,TOTAL,64,13184.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,surajpur district,TOTAL,14,3146.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,baloda bazar district,TOTAL,11,3032.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,sukma district,TOTAL,6,1571.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,raigarh district,TOTAL,101,19804.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,janjgir champa district,TOTAL,97,19462.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,jashpur district,TOTAL,23,4935.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,balod district,TOTAL,7,1737.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,kabirdham district,TOTAL,17,3315.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,surguja district,TOTAL,77,14582.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,dantewada district,TOTAL,20,4174.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,gariyaband district,TOTAL,9,3572.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,durg district,TOTAL,172,37102.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,rajnandgaon district,TOTAL,56,11803.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,raipur district,TOTAL,410,81039.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,narayanpur district,TOTAL,5,1085.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,kanker district,TOTAL,7,1783.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,korea district,TOTAL,8,2047.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,mungeli district,TOTAL,9,1950.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,bilaspur district,TOTAL,138,26772.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,balrampur district,TOTAL,8,2116.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,bijapur district,TOTAL,6,1432.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,bemetara district,TOTAL,14,3017.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,bastar district,TOTAL,15,3226.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,kondagaon district,TOTAL,9,2310.0
map,insurance,hover,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1692610836680,data\map\insurance\hover\country\india\state\chhattisgarh\2020\2.json,district,mahasamund district,TOTAL,28,6903.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,dhamtari district,TOTAL,82,30742.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,korba district,TOTAL,249,82657.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,surajpur district,TOTAL,57,19706.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,baloda bazar district,TOTAL,137,30918.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,sukma district,TOTAL,27,8646.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,raigarh district,TOTAL,347,107510.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,janjgir champa district,TOTAL,247,72077.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,jashpur district,TOTAL,55,17655.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,balod district,TOTAL,65,15411.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,kabirdham district,TOTAL,55,11366.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,surguja district,TOTAL,135,37853.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,dantewada district,TOTAL,38,13078.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,gariyaband district,TOTAL,46,12417.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,durg district,TOTAL,639,196453.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,rajnandgaon district,TOTAL,134,38440.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,raipur district,TOTAL,1324,395561.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,narayanpur district,TOTAL,32,10680.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,kanker district,TOTAL,104,26998.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,korea district,TOTAL,73,24156.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,mungeli district,TOTAL,37,8747.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,bilaspur district,TOTAL,394,110531.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,balrampur district,TOTAL,56,15657.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,bijapur district,TOTAL,21,6208.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,bemetara district,TOTAL,58,16195.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,bastar district,TOTAL,83,29453.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,kondagaon district,TOTAL,42,10630.0
map,insurance,hover,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1692610889584,data\map\insurance\hover\country\india\state\chhattisgarh\2020\3.json,district,mahasamund district,TOTAL,165,43911.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,dhamtari district,TOTAL,82,52059.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,korba district,TOTAL,212,154943.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,surajpur district,TOTAL,61,54006.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,baloda bazar district,TOTAL,144,91702.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,sukma district,TOTAL,23,18364.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,raigarh district,TOTAL,253,133432.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,janjgir champa district,TOTAL,250,129700.0
map,insurance,hover,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1692610941212,data\map\insurance\hover\country\india\state\chhattisgarh\2020\4.json,district,jashpur district,TOTAL,101,35012.0
