dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,transaction_type,payment_instrument_type,transaction_count,transaction_amount
aggregated,insurance,,india,state,chandigarh,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517880071,data\aggregated\insurance\country\india\state\chandigarh\2024\2.json,Insurance,TOTAL,1798,3177315.0
aggregated,insurance,,india,state,chandigarh,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974405795,data\aggregated\insurance\country\india\state\chandigarh\2024\3.json,Insurance,TOTAL,1991,3445738.0
aggregated,insurance,,india,state,chandigarh,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974627611,data\aggregated\insurance\country\india\state\chandigarh\2024\4.json,Insurance,TOTAL,2095,3729932.0
aggregated,insurance,,india,state,chhattisgarh,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610836577,data\aggregated\insurance\country\india\state\chhattisgarh\2020\2.json,Insurance,TOTAL,1346,279005.0
aggregated,insurance,,india,state,chhattisgarh,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610889485,data\aggregated\insurance\country\india\state\chhattisgarh\2020\3.json,Insurance,TOTAL,4702,1393656.0
aggregated,insurance,,india,state,chhattisgarh,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610941117,data\aggregated\insurance\country\india\state\chhattisgarh\2020\4.json,Insurance,TOTAL,3757,2249901.0
aggregated,insurance,,india,state,chhattisgarh,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610993464,data\aggregated\insurance\country\india\state\chhattisgarh\2021\1.json,Insurance,TOTAL,4712,2620468.0
aggregated,insurance,,india,state,chhattisgarh,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611045719,data\aggregated\insurance\country\india\state\chhattisgarh\2021\2.json,Insurance,TOTAL,5055,3813417.0
aggregated,insurance,,india,state,chhattisgarh,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611097363,data\aggregated\insurance\country\india\state\chhattisgarh\2021\3.json,Insurance,TOTAL,4676,3568837.0
aggregated,insurance,,india,state,chhattisgarh,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611148824,data\aggregated\insurance\country\india\state\chhattisgarh\2021\4.json,Insurance,TOTAL,6029,8229039.0
aggregated,insurance,,india,state,chhattisgarh,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611200397,data\aggregated\insurance\country\india\state\chhattisgarh\2022\1.json,Insurance,TOTAL,6612,10139190.0
aggregated,insurance,,india,state,chhattisgarh,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611251714,data\aggregated\insurance\country\india\state\chhattisgarh\2022\2.json,Insurance,TOTAL,7008,10119964.0
aggregated,insurance,,india,state,chhattisgarh,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611303506,data\aggregated\insurance\country\india\state\chhattisgarh\2022\3.json,Insurance,TOTAL,8849,12119470.0
aggregated,insurance,,india,state,chhattisgarh,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611355513,data\aggregated\insurance\country\india\state\chhattisgarh\2022\4.json,Insurance,TOTAL,11994,18137856.0
aggregated,insurance,,india,state,chhattisgarh,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619200691,data\aggregated\insurance\country\india\state\chhattisgarh\2023\1.json,Insurance,TOTAL,10460,16577191.0
aggregated,insurance,,india,state,chhattisgarh,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619381971,data\aggregated\insurance\country\india\state\chhattisgarh\2023\2.json,Insurance,TOTAL,10514,16389610.0
aggregated,insurance,,india,state,chhattisgarh,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612229016,data\aggregated\insurance\country\india\state\chhattisgarh\2023\3.json,Insurance,TOTAL,11927,17838382.0
aggregated,insurance,,india,state,chhattisgarh,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092883107,data\aggregated\insurance\country\india\state\chhattisgarh\2023\4.json,Insurance,TOTAL,17300,29704673.0
aggregated,insurance,,india,state,chhattisgarh,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727765544,data\aggregated\insurance\country\india\state\chhattisgarh\2024\1.json,Insurance,TOTAL,19579,30083259.0
aggregated,insurance,,india,state,chhattisgarh,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517896913,data\aggregated\insurance\country\india\state\chhattisgarh\2024\2.json,Insurance,TOTAL,15724,25935743.0
aggregated,insurance,,india,state,chhattisgarh,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974422728,data\aggregated\insurance\country\india\state\chhattisgarh\2024\3.json,Insurance,TOTAL,16550,27724060.0
aggregated,insurance,,india,state,chhattisgarh,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974644660,data\aggregated\insurance\country\india\state\chhattisgarh\2024\4.json,Insurance,TOTAL,22723,37421165.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610807761,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\2.json,Insurance,TOTAL,651,101029.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610859193,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\3.json,Insurance,TOTAL,257,65504.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610912209,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\4.json,Insurance,TOTAL,232,149513.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610964022,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\1.json,Insurance,TOTAL,467,285691.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611016447,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\2.json,Insurance,TOTAL,368,275638.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611068483,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\3.json,Insurance,TOTAL,360,273596.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611119949,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\4.json,Insurance,TOTAL,421,425384.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611171370,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\1.json,Insurance,TOTAL,493,720741.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611222783,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\2.json,Insurance,TOTAL,438,686857.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611274332,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\3.json,Insurance,TOTAL,707,983776.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611326221,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\4.json,Insurance,TOTAL,871,1272628.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619171250,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\1.json,Insurance,TOTAL,799,1215168.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619352953,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\2.json,Insurance,TOTAL,694,1058753.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612189878,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\3.json,Insurance,TOTAL,969,1333103.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092846498,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\4.json,Insurance,TOTAL,1207,1973867.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727731940,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\1.json,Insurance,TOTAL,1295,1908509.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517857667,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\2.json,Insurance,TOTAL,1008,1367259.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974384275,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\3.json,Insurance,TOTAL,1052,1602869.0
aggregated,insurance,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974606266,data\aggregated\insurance\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\4.json,Insurance,TOTAL,1503,2292529.0
aggregated,insurance,,india,state,delhi,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610843095,data\aggregated\insurance\country\india\state\delhi\2020\2.json,Insurance,TOTAL,11716,1897480.0
aggregated,insurance,,india,state,delhi,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610896154,data\aggregated\insurance\country\india\state\delhi\2020\3.json,Insurance,TOTAL,7588,1927285.0
aggregated,insurance,,india,state,delhi,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610948147,data\aggregated\insurance\country\india\state\delhi\2020\4.json,Insurance,TOTAL,9725,8045442.0
aggregated,insurance,,india,state,delhi,2021,1,1609439400000,1616869800000,True,SUCCESS,1692611000115,data\aggregated\insurance\country\india\state\delhi\2021\1.json,Insurance,TOTAL,12822,9655261.0
aggregated,insurance,,india,state,delhi,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611052438,data\aggregated\insurance\country\india\state\delhi\2021\2.json,Insurance,TOTAL,13292,10840929.0
aggregated,insurance,,india,state,delhi,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611103879,data\aggregated\insurance\country\india\state\delhi\2021\3.json,Insurance,TOTAL,16679,15007079.0
aggregated,insurance,,india,state,delhi,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611155373,data\aggregated\insurance\country\india\state\delhi\2021\4.json,Insurance,TOTAL,34251,36578331.0
aggregated,insurance,,india,state,delhi,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611206931,data\aggregated\insurance\country\india\state\delhi\2022\1.json,Insurance,TOTAL,28232,35442069.0
aggregated,insurance,,india,state,delhi,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611258304,data\aggregated\insurance\country\india\state\delhi\2022\2.json,Insurance,TOTAL,26378,31787281.0
aggregated,insurance,,india,state,delhi,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611310087,data\aggregated\insurance\country\india\state\delhi\2022\3.json,Insurance,TOTAL,35944,41570160.0
aggregated,insurance,,india,state,delhi,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611362020,data\aggregated\insurance\country\india\state\delhi\2022\4.json,Insurance,TOTAL,48908,60603173.0
aggregated,insurance,,india,state,delhi,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619207290,data\aggregated\insurance\country\india\state\delhi\2023\1.json,Insurance,TOTAL,45821,61040038.0
aggregated,insurance,,india,state,delhi,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619388529,data\aggregated\insurance\country\india\state\delhi\2023\2.json,Insurance,TOTAL,41358,54951108.0
aggregated,insurance,,india,state,delhi,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612237276,data\aggregated\insurance\country\india\state\delhi\2023\3.json,Insurance,TOTAL,47113,58878500.0
aggregated,insurance,,india,state,delhi,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092891461,data\aggregated\insurance\country\india\state\delhi\2023\4.json,Insurance,TOTAL,56336,77332401.0
aggregated,insurance,,india,state,delhi,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727773019,data\aggregated\insurance\country\india\state\delhi\2024\1.json,Insurance,TOTAL,53050,76232346.0
aggregated,insurance,,india,state,delhi,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517905555,data\aggregated\insurance\country\india\state\delhi\2024\2.json,Insurance,TOTAL,46189,68046072.0
aggregated,insurance,,india,state,delhi,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974430991,data\aggregated\insurance\country\india\state\delhi\2024\3.json,Insurance,TOTAL,49150,71139489.0
aggregated,insurance,,india,state,delhi,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974653235,data\aggregated\insurance\country\india\state\delhi\2024\4.json,Insurance,TOTAL,67962,94390728.0
aggregated,insurance,,india,state,goa,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610837351,data\aggregated\insurance\country\india\state\goa\2020\2.json,Insurance,TOTAL,341,71100.0
aggregated,insurance,,india,state,goa,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610890278,data\aggregated\insurance\country\india\state\goa\2020\3.json,Insurance,TOTAL,683,196864.0
aggregated,insurance,,india,state,goa,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610941923,data\aggregated\insurance\country\india\state\goa\2020\4.json,Insurance,TOTAL,614,682364.0
aggregated,insurance,,india,state,goa,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610994284,data\aggregated\insurance\country\india\state\goa\2021\1.json,Insurance,TOTAL,879,827384.0
aggregated,insurance,,india,state,goa,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611046594,data\aggregated\insurance\country\india\state\goa\2021\2.json,Insurance,TOTAL,1016,1028339.0
aggregated,insurance,,india,state,goa,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611098060,data\aggregated\insurance\country\india\state\goa\2021\3.json,Insurance,TOTAL,1214,1385986.0
aggregated,insurance,,india,state,goa,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611149604,data\aggregated\insurance\country\india\state\goa\2021\4.json,Insurance,TOTAL,2087,2737316.0
aggregated,insurance,,india,state,goa,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611201138,data\aggregated\insurance\country\india\state\goa\2022\1.json,Insurance,TOTAL,2634,3865245.0
aggregated,insurance,,india,state,goa,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611252541,data\aggregated\insurance\country\india\state\goa\2022\2.json,Insurance,TOTAL,3524,5093510.0
aggregated,insurance,,india,state,goa,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611304313,data\aggregated\insurance\country\india\state\goa\2022\3.json,Insurance,TOTAL,3157,4142108.0
aggregated,insurance,,india,state,goa,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611356292,data\aggregated\insurance\country\india\state\goa\2022\4.json,Insurance,TOTAL,4388,6190669.0
aggregated,insurance,,india,state,goa,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619201528,data\aggregated\insurance\country\india\state\goa\2023\1.json,Insurance,TOTAL,4097,5859549.0
aggregated,insurance,,india,state,goa,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619382750,data\aggregated\insurance\country\india\state\goa\2023\2.json,Insurance,TOTAL,4166,5930801.0
aggregated,insurance,,india,state,goa,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612230654,data\aggregated\insurance\country\india\state\goa\2023\3.json,Insurance,TOTAL,3927,5646054.0
aggregated,insurance,,india,state,goa,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092884552,data\aggregated\insurance\country\india\state\goa\2023\4.json,Insurance,TOTAL,4883,7411001.0
aggregated,insurance,,india,state,goa,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727766852,data\aggregated\insurance\country\india\state\goa\2024\1.json,Insurance,TOTAL,5225,7528093.0
aggregated,insurance,,india,state,goa,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517898924,data\aggregated\insurance\country\india\state\goa\2024\2.json,Insurance,TOTAL,5021,7178558.0
aggregated,insurance,,india,state,goa,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974424360,data\aggregated\insurance\country\india\state\goa\2024\3.json,Insurance,TOTAL,5354,8051690.0
aggregated,insurance,,india,state,goa,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974646392,data\aggregated\insurance\country\india\state\goa\2024\4.json,Insurance,TOTAL,6662,9903374.0
aggregated,insurance,,india,state,gujarat,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610830035,data\aggregated\insurance\country\india\state\gujarat\2020\2.json,Insurance,TOTAL,7697,1430591.0
aggregated,insurance,,india,state,gujarat,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610882872,data\aggregated\insurance\country\india\state\gujarat\2020\3.json,Insurance,TOTAL,12525,3335812.0
aggregated,insurance,,india,state,gujarat,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610934483,data\aggregated\insurance\country\india\state\gujarat\2020\4.json,Insurance,TOTAL,9990,6055037.0
aggregated,insurance,,india,state,gujarat,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610986912,data\aggregated\insurance\country\india\state\gujarat\2021\1.json,Insurance,TOTAL,12673,7288104.0
aggregated,insurance,,india,state,gujarat,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611039093,data\aggregated\insurance\country\india\state\gujarat\2021\2.json,Insurance,TOTAL,14676,10263998.0
aggregated,insurance,,india,state,gujarat,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611090752,data\aggregated\insurance\country\india\state\gujarat\2021\3.json,Insurance,TOTAL,15348,12341903.0
aggregated,insurance,,india,state,gujarat,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611142248,data\aggregated\insurance\country\india\state\gujarat\2021\4.json,Insurance,TOTAL,19142,23282921.0
aggregated,insurance,,india,state,gujarat,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611193815,data\aggregated\insurance\country\india\state\gujarat\2022\1.json,Insurance,TOTAL,22221,29953433.0
aggregated,insurance,,india,state,gujarat,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611245193,data\aggregated\insurance\country\india\state\gujarat\2022\2.json,Insurance,TOTAL,25381,32090965.0
aggregated,insurance,,india,state,gujarat,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611296916,data\aggregated\insurance\country\india\state\gujarat\2022\3.json,Insurance,TOTAL,31302,37557227.0
aggregated,insurance,,india,state,gujarat,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611348795,data\aggregated\insurance\country\india\state\gujarat\2022\4.json,Insurance,TOTAL,36418,50629325.0
aggregated,insurance,,india,state,gujarat,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619193933,data\aggregated\insurance\country\india\state\gujarat\2023\1.json,Insurance,TOTAL,32600,46937694.0
aggregated,insurance,,india,state,gujarat,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619375381,data\aggregated\insurance\country\india\state\gujarat\2023\2.json,Insurance,TOTAL,32484,46254095.0
aggregated,insurance,,india,state,gujarat,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612220916,data\aggregated\insurance\country\india\state\gujarat\2023\3.json,Insurance,TOTAL,51049,65768085.0
aggregated,insurance,,india,state,gujarat,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092874930,data\aggregated\insurance\country\india\state\gujarat\2023\4.json,Insurance,TOTAL,41128,66735446.0
aggregated,insurance,,india,state,gujarat,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727758026,data\aggregated\insurance\country\india\state\gujarat\2024\1.json,Insurance,TOTAL,44665,62633910.0
aggregated,insurance,,india,state,gujarat,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517888637,data\aggregated\insurance\country\india\state\gujarat\2024\2.json,Insurance,TOTAL,44007,63866463.0
aggregated,insurance,,india,state,gujarat,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974414492,data\aggregated\insurance\country\india\state\gujarat\2024\3.json,Insurance,TOTAL,46763,70950327.0
aggregated,insurance,,india,state,gujarat,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974636346,data\aggregated\insurance\country\india\state\gujarat\2024\4.json,Insurance,TOTAL,62526,91858105.0
aggregated,insurance,,india,state,haryana,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610809053,data\aggregated\insurance\country\india\state\haryana\2020\2.json,Insurance,TOTAL,6321,1179814.0
aggregated,insurance,,india,state,haryana,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610860432,data\aggregated\insurance\country\india\state\haryana\2020\3.json,Insurance,TOTAL,7139,1884868.0
aggregated,insurance,,india,state,haryana,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610913399,data\aggregated\insurance\country\india\state\haryana\2020\4.json,Insurance,TOTAL,8283,5974278.0
aggregated,insurance,,india,state,haryana,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610965277,data\aggregated\insurance\country\india\state\haryana\2021\1.json,Insurance,TOTAL,11038,7297880.0
aggregated,insurance,,india,state,haryana,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611017646,data\aggregated\insurance\country\india\state\haryana\2021\2.json,Insurance,TOTAL,12516,11272453.0
aggregated,insurance,,india,state,haryana,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611069677,data\aggregated\insurance\country\india\state\haryana\2021\3.json,Insurance,TOTAL,14163,13215898.0
aggregated,insurance,,india,state,haryana,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611121122,data\aggregated\insurance\country\india\state\haryana\2021\4.json,Insurance,TOTAL,19489,25885838.0
aggregated,insurance,,india,state,haryana,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611172682,data\aggregated\insurance\country\india\state\haryana\2022\1.json,Insurance,TOTAL,22783,32526943.0
aggregated,insurance,,india,state,haryana,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611223977,data\aggregated\insurance\country\india\state\haryana\2022\2.json,Insurance,TOTAL,25352,33759068.0
aggregated,insurance,,india,state,haryana,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611275586,data\aggregated\insurance\country\india\state\haryana\2022\3.json,Insurance,TOTAL,35346,45402800.0
aggregated,insurance,,india,state,haryana,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611327403,data\aggregated\insurance\country\india\state\haryana\2022\4.json,Insurance,TOTAL,37971,56627115.0
aggregated,insurance,,india,state,haryana,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619172476,data\aggregated\insurance\country\india\state\haryana\2023\1.json,Insurance,TOTAL,37287,61127194.0
aggregated,insurance,,india,state,haryana,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619354213,data\aggregated\insurance\country\india\state\haryana\2023\2.json,Insurance,TOTAL,40710,62186066.0
aggregated,insurance,,india,state,haryana,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612192863,data\aggregated\insurance\country\india\state\haryana\2023\3.json,Insurance,TOTAL,42815,61782311.0
aggregated,insurance,,india,state,haryana,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092848623,data\aggregated\insurance\country\india\state\haryana\2023\4.json,Insurance,TOTAL,47506,80747159.0
aggregated,insurance,,india,state,haryana,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727733799,data\aggregated\insurance\country\india\state\haryana\2024\1.json,Insurance,TOTAL,50391,81816509.0
aggregated,insurance,,india,state,haryana,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517860396,data\aggregated\insurance\country\india\state\haryana\2024\2.json,Insurance,TOTAL,46085,74779879.0
aggregated,insurance,,india,state,haryana,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974386751,data\aggregated\insurance\country\india\state\haryana\2024\3.json,Insurance,TOTAL,49735,79198642.0
aggregated,insurance,,india,state,haryana,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974608810,data\aggregated\insurance\country\india\state\haryana\2024\4.json,Insurance,TOTAL,58808,94316512.0
aggregated,insurance,,india,state,himachal-pradesh,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610829227,data\aggregated\insurance\country\india\state\himachal-pradesh\2020\2.json,Insurance,TOTAL,392,77936.0
aggregated,insurance,,india,state,himachal-pradesh,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610881897,data\aggregated\insurance\country\india\state\himachal-pradesh\2020\3.json,Insurance,TOTAL,531,165559.0
aggregated,insurance,,india,state,himachal-pradesh,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610933478,data\aggregated\insurance\country\india\state\himachal-pradesh\2020\4.json,Insurance,TOTAL,710,630966.0
aggregated,insurance,,india,state,himachal-pradesh,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610986037,data\aggregated\insurance\country\india\state\himachal-pradesh\2021\1.json,Insurance,TOTAL,1064,906492.0
aggregated,insurance,,india,state,himachal-pradesh,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611038218,data\aggregated\insurance\country\india\state\himachal-pradesh\2021\2.json,Insurance,TOTAL,1210,1402338.0
aggregated,insurance,,india,state,himachal-pradesh,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611089855,data\aggregated\insurance\country\india\state\himachal-pradesh\2021\3.json,Insurance,TOTAL,1759,2444545.0
aggregated,insurance,,india,state,himachal-pradesh,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611141340,data\aggregated\insurance\country\india\state\himachal-pradesh\2021\4.json,Insurance,TOTAL,2474,4667661.0
aggregated,insurance,,india,state,himachal-pradesh,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611192929,data\aggregated\insurance\country\india\state\himachal-pradesh\2022\1.json,Insurance,TOTAL,2768,5234739.0
aggregated,insurance,,india,state,himachal-pradesh,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611244242,data\aggregated\insurance\country\india\state\himachal-pradesh\2022\2.json,Insurance,TOTAL,2831,5371078.0
aggregated,insurance,,india,state,himachal-pradesh,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611295970,data\aggregated\insurance\country\india\state\himachal-pradesh\2022\3.json,Insurance,TOTAL,3641,6161692.0
aggregated,insurance,,india,state,himachal-pradesh,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611347820,data\aggregated\insurance\country\india\state\himachal-pradesh\2022\4.json,Insurance,TOTAL,4565,9060436.0
aggregated,insurance,,india,state,himachal-pradesh,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619193019,data\aggregated\insurance\country\india\state\himachal-pradesh\2023\1.json,Insurance,TOTAL,3909,7826133.0
aggregated,insurance,,india,state,himachal-pradesh,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619374433,data\aggregated\insurance\country\india\state\himachal-pradesh\2023\2.json,Insurance,TOTAL,4197,8499425.0
aggregated,insurance,,india,state,himachal-pradesh,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612219017,data\aggregated\insurance\country\india\state\himachal-pradesh\2023\3.json,Insurance,TOTAL,3935,7869767.0
