dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,metric_type,transaction_count,transaction_amount
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,bengaluru urban,1,TOTAL,32192,6940765.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,pune,2,TOTAL,18176,4567561.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,visakhapatnam,3,TOTAL,7906,1892376.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,thane,4,TOTAL,6951,1718946.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,rangareddy,5,TOTAL,6340,1509162.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,hyderabad,6,TOTAL,6331,1397580.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,medchal malkajgiri,7,TOTAL,5929,1415970.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,nashik,8,TOTAL,5564,1418697.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,spsr nellore,9,TOTAL,5509,1259159.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,district,krishna,10,TOTAL,4519,1093882.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,560068,1,TOTAL,1603,340876.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,560076,2,TOTAL,1148,250474.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,560078,3,TOTAL,1124,243443.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,500072,4,TOTAL,1103,243812.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,410501,5,TOTAL,1067,278535.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,345021,6,TOTAL,1003,203794.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,535003,7,TOTAL,968,195870.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,431003,8,TOTAL,926,209817.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,560037,9,TOTAL,923,202431.0
top,insurance,,india,country,,2020,3,,,True,SUCCESS,1692610844976,data\top\insurance\country\india\2020\3.json,pincode,560079,10,TOTAL,904,183362.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,maharashtra,1,TOTAL,44798,27113814.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,karnataka,2,TOTAL,31747,26814968.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,andhra pradesh,3,TOTAL,21464,12985632.0
