dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,registered_users,app_opens
aggregated,user,,india,state,tripura,2019,3,,,True,SUCCESS,1630501497760,data\aggregated\user\country\india\state\tripura\2019\3.json,245456,3350991
aggregated,user,,india,state,tripura,2019,4,,,True,SUCCESS,1630501498181,data\aggregated\user\country\india\state\tripura\2019\4.json,272298,3610807
aggregated,user,,india,state,tripura,2020,1,,,True,SUCCESS,1630501498486,data\aggregated\user\country\india\state\tripura\2020\1.json,299962,4063223
aggregated,user,,india,state,tripura,2020,2,,,True,SUCCESS,1630501498900,data\aggregated\user\country\india\state\tripura\2020\2.json,336666,4443221
aggregated,user,,india,state,tripura,2020,3,,,True,SUCCESS,1630501499337,data\aggregated\user\country\india\state\tripura\2020\3.json,376731,5777908
aggregated,user,,india,state,tripura,2020,4,,,True,SUCCESS,1630501499670,data\aggregated\user\country\india\state\tripura\2020\4.json,409110,6017249
aggregated,user,,india,state,tripura,2021,1,,,True,SUCCESS,1630501500082,data\aggregated\user\country\india\state\tripura\2021\1.json,439636,6009660
aggregated,user,,india,state,tripura,2021,2,,,True,SUCCESS,1630501500485,data\aggregated\user\country\india\state\tripura\2021\2.json,472153,9500881
aggregated,user,,india,state,tripura,2021,3,,,True,SUCCESS,1634575128814,data\aggregated\user\country\india\state\tripura\2021\3.json,509929,12279146
aggregated,user,,india,state,tripura,2021,4,,,True,SUCCESS,1643295743487,data\aggregated\user\country\india\state\tripura\2021\4.json,546292,10728702
aggregated,user,,india,state,tripura,2022,1,,,True,SUCCESS,1651127643600,data\aggregated\user\country\india\state\tripura\2022\1.json,582124,19322963
aggregated,user,,india,state,tripura,2022,2,,,True,SUCCESS,1669732275588,data\aggregated\user\country\india\state\tripura\2022\2.json,615782,21343111
aggregated,user,,india,state,tripura,2022,3,,,True,SUCCESS,1669732407002,data\aggregated\user\country\india\state\tripura\2022\3.json,649143,24123569
aggregated,user,,india,state,tripura,2022,4,,,True,SUCCESS,1674558285960,data\aggregated\user\country\india\state\tripura\2022\4.json,678741,16107610
aggregated,user,,india,state,tripura,2023,1,,,True,SUCCESS,1692619106294,data\aggregated\user\country\india\state\tripura\2023\1.json,710884,29736641
aggregated,user,,india,state,tripura,2023,2,,,True,SUCCESS,1692619287534,data\aggregated\user\country\india\state\tripura\2023\2.json,743024,30819207
aggregated,user,,india,state,tripura,2023,3,,,True,SUCCESS,1697612109847,data\aggregated\user\country\india\state\tripura\2023\3.json,774678,49942954
aggregated,user,,india,state,tripura,2023,4,,,True,SUCCESS,1706092768541,data\aggregated\user\country\india\state\tripura\2023\4.json,806344,43591962
aggregated,user,,india,state,tripura,2024,1,,,True,SUCCESS,1714727659820,data\aggregated\user\country\india\state\tripura\2024\1.json,842135,81407836
aggregated,user,,india,state,tripura,2024,2,,,True,SUCCESS,1722517774881,data\aggregated\user\country\india\state\tripura\2024\2.json,876724,97341017
aggregated,user,,india,state,tripura,2024,3,,,True,SUCCESS,1739974303295,data\aggregated\user\country\india\state\tripura\2024\3.json,916336,134585619
aggregated,user,,india,state,tripura,2024,4,,,True,SUCCESS,1739974527396,data\aggregated\user\country\india\state\tripura\2024\4.json,948916,56659293
aggregated,user,,india,state,uttar-pradesh,2018,1,,,True,SUCCESS,1630501494873,data\aggregated\user\country\india\state\uttar-pradesh\2018\1.json,4694250,0
aggregated,user,,india,state,uttar-pradesh,2018,2,,,True,SUCCESS,1630501495312,data\aggregated\user\country\india\state\uttar-pradesh\2018\2.json,6442554,0
aggregated,user,,india,state,uttar-pradesh,2018,3,,,True,SUCCESS,1630501495711,data\aggregated\user\country\india\state\uttar-pradesh\2018\3.json,8096483,0
aggregated,user,,india,state,uttar-pradesh,2018,4,,,True,SUCCESS,1630501496352,data\aggregated\user\country\india\state\uttar-pradesh\2018\4.json,10341964,0
aggregated,user,,india,state,uttar-pradesh,2019,1,,,True,SUCCESS,1630501496743,data\aggregated\user\country\india\state\uttar-pradesh\2019\1.json,12458661,0
aggregated,user,,india,state,uttar-pradesh,2019,2,,,True,SUCCESS,1630501497318,data\aggregated\user\country\india\state\uttar-pradesh\2019\2.json,14316349,78394040
aggregated,user,,india,state,uttar-pradesh,2019,3,,,True,SUCCESS,1630501497761,data\aggregated\user\country\india\state\uttar-pradesh\2019\3.json,16044607,268142606
aggregated,user,,india,state,uttar-pradesh,2019,4,,,True,SUCCESS,1630501498180,data\aggregated\user\country\india\state\uttar-pradesh\2019\4.json,17949542,324068625
aggregated,user,,india,state,uttar-pradesh,2020,1,,,True,SUCCESS,1630501498486,data\aggregated\user\country\india\state\uttar-pradesh\2020\1.json,20136256,374282083
aggregated,user,,india,state,uttar-pradesh,2020,2,,,True,SUCCESS,1630501498900,data\aggregated\user\country\india\state\uttar-pradesh\2020\2.json,22498519,383703534
aggregated,user,,india,state,uttar-pradesh,2020,3,,,True,SUCCESS,1630501499340,data\aggregated\user\country\india\state\uttar-pradesh\2020\3.json,24838116,450784508
aggregated,user,,india,state,uttar-pradesh,2020,4,,,True,SUCCESS,1630501499672,data\aggregated\user\country\india\state\uttar-pradesh\2020\4.json,27249134,552220798
aggregated,user,,india,state,uttar-pradesh,2021,1,,,True,SUCCESS,1630501500082,data\aggregated\user\country\india\state\uttar-pradesh\2021\1.json,29482075,639718324
aggregated,user,,india,state,uttar-pradesh,2021,2,,,True,SUCCESS,1630501500485,data\aggregated\user\country\india\state\uttar-pradesh\2021\2.json,31651894,673598864
aggregated,user,,india,state,uttar-pradesh,2021,3,,,True,SUCCESS,1634575121668,data\aggregated\user\country\india\state\uttar-pradesh\2021\3.json,34151882,803890116
aggregated,user,,india,state,uttar-pradesh,2021,4,,,True,SUCCESS,1643295736185,data\aggregated\user\country\india\state\uttar-pradesh\2021\4.json,36617655,1175923794
aggregated,user,,india,state,uttar-pradesh,2022,1,,,True,SUCCESS,1651127636110,data\aggregated\user\country\india\state\uttar-pradesh\2022\1.json,38999692,836926025
aggregated,user,,india,state,uttar-pradesh,2022,2,,,True,SUCCESS,1669732268095,data\aggregated\user\country\india\state\uttar-pradesh\2022\2.json,41247289,947480495
aggregated,user,,india,state,uttar-pradesh,2022,3,,,True,SUCCESS,1669732399406,data\aggregated\user\country\india\state\uttar-pradesh\2022\3.json,43537920,1035702397
aggregated,user,,india,state,uttar-pradesh,2022,4,,,True,SUCCESS,1674558278401,data\aggregated\user\country\india\state\uttar-pradesh\2022\4.json,45648650,1682003791
aggregated,user,,india,state,uttar-pradesh,2023,1,,,True,SUCCESS,1692619098902,data\aggregated\user\country\india\state\uttar-pradesh\2023\1.json,47806049,1401343916
aggregated,user,,india,state,uttar-pradesh,2023,2,,,True,SUCCESS,1692619280047,data\aggregated\user\country\india\state\uttar-pradesh\2023\2.json,49829833,1731600947
aggregated,user,,india,state,uttar-pradesh,2023,3,,,True,SUCCESS,1697612100869,data\aggregated\user\country\india\state\uttar-pradesh\2023\3.json,51870932,2143192720
aggregated,user,,india,state,uttar-pradesh,2023,4,,,True,SUCCESS,1706092759858,data\aggregated\user\country\india\state\uttar-pradesh\2023\4.json,53799813,3620813944
aggregated,user,,india,state,uttar-pradesh,2024,1,,,True,SUCCESS,1714727652189,data\aggregated\user\country\india\state\uttar-pradesh\2024\1.json,56028765,3113045884
aggregated,user,,india,state,uttar-pradesh,2024,2,,,True,SUCCESS,1722517766017,data\aggregated\user\country\india\state\uttar-pradesh\2024\2.json,58199149,3406733148
aggregated,user,,india,state,uttar-pradesh,2024,3,,,True,SUCCESS,1739974294491,data\aggregated\user\country\india\state\uttar-pradesh\2024\3.json,67922000,2512362184
aggregated,user,,india,state,uttar-pradesh,2024,4,,,True,SUCCESS,1739974518994,data\aggregated\user\country\india\state\uttar-pradesh\2024\4.json,70474113,5080900941
aggregated,user,,india,state,uttarakhand,2018,1,,,True,SUCCESS,1630501494876,data\aggregated\user\country\india\state\uttarakhand\2018\1.json,483043,0
aggregated,user,,india,state,uttarakhand,2018,2,,,True,SUCCESS,1630501495384,data\aggregated\user\country\india\state\uttarakhand\2018\2.json,649142,0
aggregated,user,,india,state,uttarakhand,2018,3,,,True,SUCCESS,1630501495712,data\aggregated\user\country\india\state\uttarakhand\2018\3.json,810612,0
aggregated,user,,india,state,uttarakhand,2018,4,,,True,SUCCESS,1630501496350,data\aggregated\user\country\india\state\uttarakhand\2018\4.json,1012103,0
aggregated,user,,india,state,uttarakhand,2019,1,,,True,SUCCESS,1630501496745,data\aggregated\user\country\india\state\uttarakhand\2019\1.json,1224955,0
aggregated,user,,india,state,uttarakhand,2019,2,,,True,SUCCESS,1630501497318,data\aggregated\user\country\india\state\uttarakhand\2019\2.json,1414339,7454279
aggregated,user,,india,state,uttarakhand,2019,3,,,True,SUCCESS,1630501497840,data\aggregated\user\country\india\state\uttarakhand\2019\3.json,1585859,24660988
aggregated,user,,india,state,uttarakhand,2019,4,,,True,SUCCESS,1630501498180,data\aggregated\user\country\india\state\uttarakhand\2019\4.json,1752677,28853867
aggregated,user,,india,state,uttarakhand,2020,1,,,True,SUCCESS,1630501498485,data\aggregated\user\country\india\state\uttarakhand\2020\1.json,1943606,32631265
aggregated,user,,india,state,uttarakhand,2020,2,,,True,SUCCESS,1630501498900,data\aggregated\user\country\india\state\uttarakhand\2020\2.json,2148567,31074793
aggregated,user,,india,state,uttarakhand,2020,3,,,True,SUCCESS,1630501499339,data\aggregated\user\country\india\state\uttarakhand\2020\3.json,2365438,40377348
aggregated,user,,india,state,uttarakhand,2020,4,,,True,SUCCESS,1630501499750,data\aggregated\user\country\india\state\uttarakhand\2020\4.json,2596244,52564888
aggregated,user,,india,state,uttarakhand,2021,1,,,True,SUCCESS,1630501500082,data\aggregated\user\country\india\state\uttarakhand\2021\1.json,2802122,59282260
aggregated,user,,india,state,uttarakhand,2021,2,,,True,SUCCESS,1630501500485,data\aggregated\user\country\india\state\uttarakhand\2021\2.json,3004040,78380036
aggregated,user,,india,state,uttarakhand,2021,3,,,True,SUCCESS,1634575175341,data\aggregated\user\country\india\state\uttarakhand\2021\3.json,3233509,90886530
aggregated,user,,india,state,uttarakhand,2021,4,,,True,SUCCESS,1643295790358,data\aggregated\user\country\india\state\uttarakhand\2021\4.json,3460015,110928354
aggregated,user,,india,state,uttarakhand,2022,1,,,True,SUCCESS,1651127690758,data\aggregated\user\country\india\state\uttarakhand\2022\1.json,3674829,115224382
aggregated,user,,india,state,uttarakhand,2022,2,,,True,SUCCESS,1669732326074,data\aggregated\user\country\india\state\uttarakhand\2022\2.json,3877056,156465685
aggregated,user,,india,state,uttarakhand,2022,3,,,True,SUCCESS,1669732457463,data\aggregated\user\country\india\state\uttarakhand\2022\3.json,4081976,152803850
aggregated,user,,india,state,uttarakhand,2022,4,,,True,SUCCESS,1674558335927,data\aggregated\user\country\india\state\uttarakhand\2022\4.json,4272049,160685547
aggregated,user,,india,state,uttarakhand,2023,1,,,True,SUCCESS,1692619155073,data\aggregated\user\country\india\state\uttarakhand\2023\1.json,4464369,181738693
aggregated,user,,india,state,uttarakhand,2023,2,,,True,SUCCESS,1692619337242,data\aggregated\user\country\india\state\uttarakhand\2023\2.json,4645322,240804293
aggregated,user,,india,state,uttarakhand,2023,3,,,True,SUCCESS,1697612168303,data\aggregated\user\country\india\state\uttarakhand\2023\3.json,4829992,217340168
aggregated,user,,india,state,uttarakhand,2023,4,,,True,SUCCESS,1706092826225,data\aggregated\user\country\india\state\uttarakhand\2023\4.json,5001826,287470297
aggregated,user,,india,state,uttarakhand,2024,1,,,True,SUCCESS,1714727712652,data\aggregated\user\country\india\state\uttarakhand\2024\1.json,5202251,264812749
aggregated,user,,india,state,uttarakhand,2024,2,,,True,SUCCESS,1722517835541,data\aggregated\user\country\india\state\uttarakhand\2024\2.json,5395292,309932840
aggregated,user,,india,state,uttarakhand,2024,3,,,True,SUCCESS,1739974363385,data\aggregated\user\country\india\state\uttarakhand\2024\3.json,5423770,414813742
aggregated,user,,india,state,uttarakhand,2024,4,,,True,SUCCESS,1739974585392,data\aggregated\user\country\india\state\uttarakhand\2024\4.json,5575922,354208067
aggregated,user,,india,state,west-bengal,2018,1,,,True,SUCCESS,1630501494876,data\aggregated\user\country\india\state\west-bengal\2018\1.json,2604789,0
aggregated,user,,india,state,west-bengal,2018,2,,,True,SUCCESS,1630501495385,data\aggregated\user\country\india\state\west-bengal\2018\2.json,3833795,0
aggregated,user,,india,state,west-bengal,2018,3,,,True,SUCCESS,1630501495712,data\aggregated\user\country\india\state\west-bengal\2018\3.json,4851740,0
aggregated,user,,india,state,west-bengal,2018,4,,,True,SUCCESS,1630501496432,data\aggregated\user\country\india\state\west-bengal\2018\4.json,6279278,0
aggregated,user,,india,state,west-bengal,2019,1,,,True,SUCCESS,1630501496743,data\aggregated\user\country\india\state\west-bengal\2019\1.json,7449425,0
aggregated,user,,india,state,west-bengal,2019,2,,,True,SUCCESS,1630501497318,data\aggregated\user\country\india\state\west-bengal\2019\2.json,8612795,49514201
aggregated,user,,india,state,west-bengal,2019,3,,,True,SUCCESS,1630501497840,data\aggregated\user\country\india\state\west-bengal\2019\3.json,9643222,176559011
aggregated,user,,india,state,west-bengal,2019,4,,,True,SUCCESS,1630501498181,data\aggregated\user\country\india\state\west-bengal\2019\4.json,10885058,244326613
aggregated,user,,india,state,west-bengal,2020,1,,,True,SUCCESS,1630501498565,data\aggregated\user\country\india\state\west-bengal\2020\1.json,11960822,207068218
aggregated,user,,india,state,west-bengal,2020,2,,,True,SUCCESS,1630501498900,data\aggregated\user\country\india\state\west-bengal\2020\2.json,13222022,198589332
aggregated,user,,india,state,west-bengal,2020,3,,,True,SUCCESS,1630501499340,data\aggregated\user\country\india\state\west-bengal\2020\3.json,14448366,246554831
aggregated,user,,india,state,west-bengal,2020,4,,,True,SUCCESS,1630501499750,data\aggregated\user\country\india\state\west-bengal\2020\4.json,15662093,291721919
aggregated,user,,india,state,west-bengal,2021,1,,,True,SUCCESS,1630501500083,data\aggregated\user\country\india\state\west-bengal\2021\1.json,16808799,316832674
aggregated,user,,india,state,west-bengal,2021,2,,,True,SUCCESS,1630501500556,data\aggregated\user\country\india\state\west-bengal\2021\2.json,17979979,275341466
aggregated,user,,india,state,west-bengal,2021,3,,,True,SUCCESS,1634575159969,data\aggregated\user\country\india\state\west-bengal\2021\3.json,19323278,348588666
aggregated,user,,india,state,west-bengal,2021,4,,,True,SUCCESS,1643295775250,data\aggregated\user\country\india\state\west-bengal\2021\4.json,20644527,512335839
aggregated,user,,india,state,west-bengal,2022,1,,,True,SUCCESS,1651127675718,data\aggregated\user\country\india\state\west-bengal\2022\1.json,21919787,236131065
aggregated,user,,india,state,west-bengal,2022,2,,,True,SUCCESS,1669732310110,data\aggregated\user\country\india\state\west-bengal\2022\2.json,23124388,250276369
aggregated,user,,india,state,west-bengal,2022,3,,,True,SUCCESS,1669732441262,data\aggregated\user\country\india\state\west-bengal\2022\3.json,24372048,256445748
aggregated,user,,india,state,west-bengal,2022,4,,,True,SUCCESS,1674558320043,data\aggregated\user\country\india\state\west-bengal\2022\4.json,25536381,678066327
aggregated,user,,india,state,west-bengal,2023,1,,,True,SUCCESS,1692619138361,data\aggregated\user\country\india\state\west-bengal\2023\1.json,26732895,321102681
aggregated,user,,india,state,west-bengal,2023,2,,,True,SUCCESS,1692619321172,data\aggregated\user\country\india\state\west-bengal\2023\2.json,27827662,350862668
aggregated,user,,india,state,west-bengal,2023,3,,,True,SUCCESS,1697612149254,data\aggregated\user\country\india\state\west-bengal\2023\3.json,28966414,473450373
aggregated,user,,india,state,west-bengal,2023,4,,,True,SUCCESS,1706092807868,data\aggregated\user\country\india\state\west-bengal\2023\4.json,30064546,1467442959
aggregated,user,,india,state,west-bengal,2024,1,,,True,SUCCESS,1714727695210,data\aggregated\user\country\india\state\west-bengal\2024\1.json,31306843,633526507
aggregated,user,,india,state,west-bengal,2024,2,,,True,SUCCESS,1722517816191,data\aggregated\user\country\india\state\west-bengal\2024\2.json,32540397,704276274
aggregated,user,,india,state,west-bengal,2024,3,,,True,SUCCESS,1739974344099,data\aggregated\user\country\india\state\west-bengal\2024\3.json,33612828,709864323
aggregated,user,,india,state,west-bengal,2024,4,,,True,SUCCESS,1739974566918,data\aggregated\user\country\india\state\west-bengal\2024\4.json,34750181,1994940763
