dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,metric_type,transaction_count,transaction_amount
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,maharashtra,1,TOTAL,16387034,21711613257.725674
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,uttar pradesh,2,TOTAL,12537805,13939970923.223106
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,karnataka,3,TOTAL,12016899,19217895314.012802
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,west bengal,4,TOTAL,11710225,10625978552.140453
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,andhra pradesh,5,TOTAL,9039585,11996276391.823706
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,telangana,6,TOTAL,8522766,13308204118.542435
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,madhya pradesh,7,TOTAL,8025395,8681603403.446348
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,rajasthan,8,TOTAL,7591690,8926293130.72684
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,delhi,9,TOTAL,7122754,11211503806.91996
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,state,tamil nadu,10,TOTAL,6726622,11261557697.516891
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,bengaluru urban,1,TOTAL,8306513,14162750303.06484
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,pune,2,TOTAL,3842929,5378982326.835919
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,central delhi,3,TOTAL,2997714,4312145216.274474
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,mumbai,4,TOTAL,2671029,3923116793.952079
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,chennai,5,TOTAL,2656230,4281137762.522443
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,hyderabad,6,TOTAL,2545507,4287223789.76588
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,jaipur,7,TOTAL,2417174,2953086960.1413727
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,birbhum,8,TOTAL,2125816,2520486412.452376
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,kolkata,9,TOTAL,2043129,2753347660.1429114
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,district,bhopal,10,TOTAL,1704495,1905473874.8326716
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,560001,1,TOTAL,2917356,4684262246.184548
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,110006,2,TOTAL,2636324,3714139312.238586
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,400008,3,TOTAL,2227885,3105208723.475169
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,600003,4,TOTAL,2010196,2997847000.265506
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,731101,5,TOTAL,1764956,2366771285.7278423
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,700009,6,TOTAL,1390629,1851145374.4001179
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,411001,7,TOTAL,1055656,1413523605.5956619
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,500012,8,TOTAL,933013,1643061976.4262943
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,462001,9,TOTAL,832846,898730606.684653
top,transaction,,india,country,,2018,1,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\1.json,pincode,201301,10,TOTAL,690196,987613438.9540119
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,maharashtra,1,TOTAL,22285740,36357057241.12254
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,west bengal,2,TOTAL,18082446,18629183470.204285
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,uttar pradesh,3,TOTAL,17710943,25720201695.701435
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,karnataka,4,TOTAL,17116447,33515580081.29709
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,andhra pradesh,5,TOTAL,12353918,22883914272.633617
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,telangana,6,TOTAL,10764670,23017201517.652737
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,madhya pradesh,7,TOTAL,10561412,15924081066.680984
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,tamil nadu,8,TOTAL,9992128,20125844276.267662
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,rajasthan,9,TOTAL,9973697,15559086175.759623
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,state,delhi,10,TOTAL,9373723,17446299902.205147
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,bengaluru urban,1,TOTAL,11916035,23824727965.49048
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,pune,2,TOTAL,5162876,8513428062.925206
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,chennai,3,TOTAL,3719593,7305357440.752291
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,central delhi,4,TOTAL,3589206,6223466821.092629
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,mumbai,5,TOTAL,3277612,6048515205.760132
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,jaipur,6,TOTAL,3175255,4952882923.415596
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,hyderabad,7,TOTAL,3156805,6628159910.681627
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,birbhum,8,TOTAL,2775489,3988930679.767912
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,kolkata,9,TOTAL,2501448,4109821729.8900533
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,district,north twenty four parganas,10,TOTAL,2119664,2509379355.091834
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,560001,1,TOTAL,3777086,7545089760.607167
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,110006,2,TOTAL,3069733,5237594871.124264
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,600003,3,TOTAL,2771900,5194488793.022476
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,400008,4,TOTAL,2631405,4703762207.003538
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,731101,5,TOTAL,2134258,3697928407.603048
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,700009,6,TOTAL,1473202,2566583723.725673
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,411001,7,TOTAL,1316115,2145613783.5507011
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,500012,8,TOTAL,1024336,2257038218.1929708
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,201301,9,TOTAL,971854,1673280979.3831716
top,transaction,,india,country,,2018,2,,,True,SUCCESS,1630501481910,data\top\transaction\country\india\2018\2.json,pincode,462001,10,TOTAL,928983,1443626493.1959715
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,west bengal,1,TOTAL,53705416,41843934183.177635
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,maharashtra,2,TOTAL,31538538,52260817733.24835
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,odisha,3,TOTAL,30052155,23094515775.585762
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,uttar pradesh,4,TOTAL,26515356,37012114369.23937
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,karnataka,5,TOTAL,25980261,48225091755.80772
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,andhra pradesh,6,TOTAL,25626061,35718044599.21416
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,telangana,7,TOTAL,19332703,32030093209.72354
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,delhi,8,TOTAL,18547048,27375846860.618515
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,madhya pradesh,9,TOTAL,17126985,24149742204.673225
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,state,tamil nadu,10,TOTAL,15774078,29330092241.18405
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,bengaluru urban,1,TOTAL,18405424,33812835282.27632
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,central delhi,2,TOTAL,8165361,10515884583.426525
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,pune,3,TOTAL,7890491,12601613622.467594
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,birbhum,4,TOTAL,6066238,6130627463.516832
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,chennai,5,TOTAL,5887343,10122319547.137985
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,hyderabad,6,TOTAL,5786941,9503554478.108147
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,khordha,7,TOTAL,5333443,4389717266.977921
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,bankura,8,TOTAL,5179457,2464193070.534754
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,jaipur,9,TOTAL,4954443,7882149494.55468
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,district,north twenty four parganas,10,TOTAL,4856114,4545902671.152222
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,110006,1,TOTAL,7198882,9029499185.157822
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,560001,2,TOTAL,5764203,10161197002.295376
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,600003,3,TOTAL,4430587,7070098756.153783
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,400008,4,TOTAL,3111609,5436005565.19679
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,731101,5,TOTAL,2644866,4429377129.783087
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,700009,6,TOTAL,2531420,3555553312.5767612
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,500012,7,TOTAL,1726388,3077635699.337487
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,411001,8,TOTAL,1689517,2829639683.4067717
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,221001,9,TOTAL,1439623,671779876.5266988
top,transaction,,india,country,,2018,3,,,True,SUCCESS,1630501481911,data\top\transaction\country\india\2018\3.json,pincode,201301,10,TOTAL,1438458,2181626866.4046803
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,maharashtra,1,TOTAL,46090223,79518937047.82959
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,karnataka,2,TOTAL,44812071,73008386576.05942
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,west bengal,3,TOTAL,36513548,40489619211.70402
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,uttar pradesh,4,TOTAL,36100767,55096743575.91497
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,andhra pradesh,5,TOTAL,30759548,51473779406.84041
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,delhi,6,TOTAL,29187719,39722857618.706436
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,telangana,7,TOTAL,28921154,49509088448.04927
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,tamil nadu,8,TOTAL,22457444,43302073975.890976
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,madhya pradesh,9,TOTAL,21397555,33905608072.964783
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,state,odisha,10,TOTAL,21142798,23429869571.55922
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,bengaluru urban,1,TOTAL,33061353,50279165003.07312
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,pune,2,TOTAL,11075153,18048884123.019886
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,central delhi,3,TOTAL,9373395,13878492766.290386
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,hyderabad,4,TOTAL,9360515,14727846731.548256
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,chennai,5,TOTAL,8007699,14632395110.56675
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,jaipur,6,TOTAL,7271209,12107341570.492035
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,gautam buddha nagar,7,TOTAL,6083056,7483532543.63562
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,mumbai,8,TOTAL,6060284,11506143747.453331
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,rangareddy,9,TOTAL,5803319,9396311751.227482
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,district,kolkata,10,TOTAL,5401244,8502095208.881001
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,560001,1,TOTAL,7725284,14030425393.295612
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,110006,2,TOTAL,7532374,11605568511.039162
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,600003,3,TOTAL,5539392,10066365923.24963
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,400008,4,TOTAL,4586309,8474903607.1238575
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,731101,5,TOTAL,3284268,5847016363.011223
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,700009,6,TOTAL,2939284,4991163446.523161
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,500012,7,TOTAL,2576408,4841883809.168822
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,201301,8,TOTAL,2504916,3217987818.841588
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,411001,9,TOTAL,2176631,3917444399.4306126
top,transaction,,india,country,,2018,4,,,True,SUCCESS,1630501481913,data\top\transaction\country\india\2018\4.json,pincode,560068,10,TOTAL,1630650,1941175277.185885
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,karnataka,1,TOTAL,86587609,117976382145.74966
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,maharashtra,2,TOTAL,75079069,111420690920.33997
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,telangana,3,TOTAL,65290702,95523262035.66321
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,uttar pradesh,4,TOTAL,57324504,76524180134.0167
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,andhra pradesh,5,TOTAL,57264522,83760595917.0792
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,west bengal,6,TOTAL,47626388,50164672623.8785
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,delhi,7,TOTAL,47007327,58469131789.49733
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,rajasthan,8,TOTAL,43956040,61141158575.55252
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,madhya pradesh,9,TOTAL,37301049,48070279522.042015
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,state,odisha,10,TOTAL,34031942,35427127930.698456
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,bengaluru urban,1,TOTAL,65174133,82111161572.76288
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,hyderabad,2,TOTAL,24838664,34892156029.40753
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,pune,3,TOTAL,23360634,32233517413.825317
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,jaipur,4,TOTAL,19178441,25043540802.372772
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,rangareddy,5,TOTAL,12952050,17677048557.63253
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,central delhi,6,TOTAL,12885975,16258175800.83931
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,chennai,7,TOTAL,11642449,18810971714.51368
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,gautam buddha nagar,8,TOTAL,10750094,10286434896.5461
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,medchal malkajgiri,9,TOTAL,10127087,13392043971.075241
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,district,new delhi,10,TOTAL,10000765,13939472234.96883
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,560001,1,TOTAL,16241340,23597361226.512825
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,110006,2,TOTAL,10251048,13201959766.05106
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,500012,3,TOTAL,9957548,15399177052.931395
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,600003,4,TOTAL,8217185,12799152324.27052
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,110011,5,TOTAL,6689740,9632804730.117004
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,400008,6,TOTAL,6494529,10238553958.763014
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,700009,7,TOTAL,6353573,7885002278.529919
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,411006,8,TOTAL,5641935,9202990658.018358
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,302001,9,TOTAL,4954219,7600396570.221162
top,transaction,,india,country,,2019,1,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\1.json,pincode,201301,10,TOTAL,4596696,4223121104.413077
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,karnataka,1,TOTAL,115401604,163702024226.0841
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,maharashtra,2,TOTAL,101149853,153294470088.05945
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,telangana,3,TOTAL,89610379,155676443182.43457
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,uttar pradesh,4,TOTAL,58883500,98917519370.67831
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,delhi,5,TOTAL,57171512,81706816063.62862
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,andhra pradesh,6,TOTAL,56409015,113634518758.22931
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,rajasthan,7,TOTAL,50009286,89107313172.66756
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,west bengal,8,TOTAL,47023535,57105691119.11844
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,madhya pradesh,9,TOTAL,40846013,68334566380.56182
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,state,tamil nadu,10,TOTAL,32171737,64207676025.75553
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,bengaluru urban,1,TOTAL,89148659,113389910485.89922
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,pune,2,TOTAL,44795652,58398808592.1738
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,hyderabad,3,TOTAL,43511186,73949377453.0185
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,jaipur,4,TOTAL,27449382,46056907216.76753
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,new delhi,5,TOTAL,23313548,36146671717.918365
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,rangareddy,6,TOTAL,16348519,25359412038.382965
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,patna,7,TOTAL,13421445,26125484618.416542
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,khordha,8,TOTAL,13339889,19006076643.493904
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,kolkata,9,TOTAL,13259522,17260848900.77318
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,district,lucknow,10,TOTAL,12624404,22426462674.94428
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,pincode,560001,1,TOTAL,27169035,40026681539.0066
top,transaction,,india,country,,2019,2,,,True,SUCCESS,1630501482108,data\top\transaction\country\india\2019\2.json,pincode,500012,2,TOTAL,23303184,42709920754.79193
